aX,aY,aZ
0.15869140625, -0.4208984375, 0.10693359375
0.21826171875, -0.4775390625, 0.11279296875
0.28369140625, -0.43115234375, 0.27880859375
0.45654296875, -0.435546875, 0.4404296875
0.45654296875, -0.435546875, 0.4404296875
0.55078125, -0.447265625, 0.513671875
0.703125, -0.3916015625, 0.71044921875
0.732421875, -0.36572265625, 0.7451171875
0.732421875, -0.36572265625, 0.7451171875
0.73583984375, -0.37548828125, 0.7177734375
0.70263671875, -0.35205078125, 0.6806640625
0.69970703125, -0.3603515625, 0.68017578125
0.70849609375, -0.37451171875, 0.70654296875
0.70849609375, -0.37451171875, 0.70654296875
0.720703125, -0.38037109375, 0.73583984375
0.7529296875, -0.40087890625, 0.78515625
0.75, -0.40966796875, 0.78076171875
0.75, -0.40966796875, 0.78076171875
0.7451171875, -0.40234375, 0.7275390625
0.74365234375, -0.400390625, 0.70166015625
0.7421875, -0.41552734375, 0.69287109375
0.74560546875, -0.42333984375, 0.70361328125
0.74560546875, -0.42333984375, 0.70361328125
0.7177734375, -0.451171875, 0.71435546875
0.66796875, -0.48193359375, 0.7197265625
0.6630859375, -0.490234375, 0.70703125
0.6630859375, -0.490234375, 0.70703125
0.65625, -0.4892578125, 0.58935546875
0.65087890625, -0.48291015625, 0.5126953125
0.66455078125, -0.5068359375, 0.30419921875
0.6376953125, -0.533203125, 0.21630859375
0.6376953125, -0.533203125, 0.21630859375
0.6484375, -0.54541015625, 0.203125
0.64013671875, -0.55126953125, 0.22802734375
0.634765625, -0.529296875, 0.283203125
0.634765625, -0.529296875, 0.283203125
0.6259765625, -0.51123046875, 0.263671875
0.5673828125, -0.43798828125, 0.16845703125
0.47509765625, -0.31005859375, -0.01025390625
0.4296875, -0.29150390625, -0.1552734375
0.4296875, -0.29150390625, -0.1552734375
0.267578125, -0.25341796875, -0.36376953125
0.18408203125, -0.23828125, -0.42529296875
0.06005859375, -0.32080078125, -0.52001953125
0.06005859375, -0.32080078125, -0.52001953125
0.0498046875, -0.30517578125, -0.55126953125
-0.0947265625, -0.197265625, -0.607421875
-0.32421875, -0.25830078125, -0.80029296875
-0.32421875, -0.25830078125, -0.80029296875
-0.54052734375, -0.3408203125, -0.92333984375
-0.7158203125, -0.7275390625, -1.31298828125
-0.63232421875, -0.7607421875, -1.43408203125
-0.63818359375, -0.3203125, -1.48388671875
-0.63818359375, -0.3203125, -1.48388671875
-0.64599609375, -0.193359375, -1.384765625
-0.66162109375, -0.24853515625, -1.0029296875
-0.7470703125, -0.2021484375, -0.9306640625
-0.7470703125, -0.2021484375, -0.9306640625
-0.85498046875, -0.19189453125, -0.9560546875
-0.93017578125, -0.3525390625, -1.228515625
-0.94873046875, -0.42236328125, -1.32177734375
-0.94873046875, -0.42236328125, -1.32177734375
-0.9814453125, -0.59228515625, -1.373046875
-0.9970703125, -0.611328125, -1.3271484375
-0.92822265625, -0.4912109375, -1.138671875
-0.86669921875, -0.39892578125, -1.03271484375
-0.86669921875, -0.39892578125, -1.03271484375
-0.8095703125, -0.2197265625, -0.85400390625
-0.7529296875, -0.3349609375, -0.7197265625
-0.75390625, -0.44482421875, -0.68896484375
-0.75390625, -0.44482421875, -0.68896484375
-0.77099609375, -0.58447265625, -0.68017578125
-0.76611328125, -0.578125, -0.640625
-0.73779296875, -0.52001953125, -0.533203125
-0.71923828125, -0.47314453125, -0.478515625
-0.71923828125, -0.47314453125, -0.478515625
-0.6640625, -0.388671875, -0.38427734375
-0.548828125, -0.44189453125, -0.3447265625
-0.5546875, -0.5380859375, -0.36181640625
-0.5546875, -0.5380859375, -0.36181640625
-0.54736328125, -0.5576171875, -0.38916015625
-0.525390625, -0.59375, -0.43505859375
-0.51611328125, -0.6123046875, -0.46337890625
-0.50927734375, -0.6435546875, -0.50048828125
-0.50927734375, -0.6435546875, -0.50048828125
-0.5078125, -0.65576171875, -0.51123046875
-0.52880859375, -0.66552734375, -0.50537109375
-0.54736328125, -0.6669921875, -0.48876953125
-0.54736328125, -0.6669921875, -0.48876953125
-0.57080078125, -0.66259765625, -0.46728515625
-0.56396484375, -0.66455078125, -0.46923828125
-0.568359375, -0.67822265625, -0.4794921875
-0.5830078125, -0.7421875, -0.509765625
-0.5830078125, -0.7421875, -0.509765625
-0.5810546875, -0.75341796875, -0.517578125
-0.5703125, -0.708984375, -0.4853515625
-0.55908203125, -0.67724609375, -0.4609375
-0.55908203125, -0.67724609375, -0.4609375
-1.34716796875, 0.02294921875, -1.18603515625
-1.39306640625, -0.185546875, -1.4228515625
-1.3505859375, -0.1513671875, -1.52490234375
-1.3505859375, -0.1513671875, -1.52490234375
-1.20751953125, -0.046875, -1.5400390625
-1.14794921875, 0.01708984375, -1.498046875
-1.0234375, 0.01904296875, -1.41015625
-0.92041015625, -0.03076171875, -1.40673828125
-0.92041015625, -0.03076171875, -1.40673828125
-0.92236328125, -0.1162109375, -1.34521484375
-0.85107421875, 0.02392578125, -1.2421875
-0.70263671875, 0.2392578125, -0.9345703125
-0.70263671875, 0.2392578125, -0.9345703125
-0.7119140625, 0.03271484375, -0.87353515625
-0.69580078125, -0.02197265625, -0.74462890625
-0.619140625, -0.0595703125, -0.4423828125
-0.619140625, -0.0595703125, -0.4423828125
-0.49169921875, -0.076171875, -0.23974609375
-0.107421875, -0.19580078125, -0.013671875
0.03466796875, -0.26025390625, 0.046875
0.15869140625, -0.4208984375, 0.10693359375
0.15869140625, -0.4208984375, 0.10693359375
0.21826171875, -0.4775390625, 0.11279296875
0.28369140625, -0.43115234375, 0.27880859375
0.45654296875, -0.435546875, 0.4404296875
0.45654296875, -0.435546875, 0.4404296875
0.55078125, -0.447265625, 0.513671875
0.703125, -0.3916015625, 0.71044921875
0.732421875, -0.36572265625, 0.7451171875
0.732421875, -0.36572265625, 0.7451171875
0.73583984375, -0.37548828125, 0.7177734375
0.70263671875, -0.35205078125, 0.6806640625
0.69970703125, -0.3603515625, 0.68017578125
0.70849609375, -0.37451171875, 0.70654296875
0.70849609375, -0.37451171875, 0.70654296875
0.720703125, -0.38037109375, 0.73583984375
0.7529296875, -0.40087890625, 0.78515625
0.75, -0.40966796875, 0.78076171875
0.75, -0.40966796875, 0.78076171875
0.7451171875, -0.40234375, 0.7275390625
0.74365234375, -0.400390625, 0.70166015625
0.7421875, -0.41552734375, 0.69287109375
0.74560546875, -0.42333984375, 0.70361328125
0.74560546875, -0.42333984375, 0.70361328125
0.7177734375, -0.451171875, 0.71435546875
0.66796875, -0.48193359375, 0.7197265625
0.6630859375, -0.490234375, 0.70703125
0.6630859375, -0.490234375, 0.70703125
0.65625, -0.4892578125, 0.58935546875
0.65087890625, -0.48291015625, 0.5126953125
0.66455078125, -0.5068359375, 0.30419921875
0.6376953125, -0.533203125, 0.21630859375
0.6376953125, -0.533203125, 0.21630859375
0.6484375, -0.54541015625, 0.203125
0.64013671875, -0.55126953125, 0.22802734375
0.634765625, -0.529296875, 0.283203125
0.634765625, -0.529296875, 0.283203125
0.6259765625, -0.51123046875, 0.263671875
0.5673828125, -0.43798828125, 0.16845703125
0.47509765625, -0.31005859375, -0.01025390625
0.4296875, -0.29150390625, -0.1552734375
0.4296875, -0.29150390625, -0.1552734375
0.267578125, -0.25341796875, -0.36376953125
0.18408203125, -0.23828125, -0.42529296875
0.06005859375, -0.32080078125, -0.52001953125
0.06005859375, -0.32080078125, -0.52001953125
0.0498046875, -0.30517578125, -0.55126953125
-0.0947265625, -0.197265625, -0.607421875
-0.32421875, -0.25830078125, -0.80029296875
-0.32421875, -0.25830078125, -0.80029296875
-0.54052734375, -0.3408203125, -0.92333984375
-0.7158203125, -0.7275390625, -1.31298828125
-0.63232421875, -0.7607421875, -1.43408203125
-0.63818359375, -0.3203125, -1.48388671875
-0.63818359375, -0.3203125, -1.48388671875
-0.64599609375, -0.193359375, -1.384765625
-0.66162109375, -0.24853515625, -1.0029296875
-0.7470703125, -0.2021484375, -0.9306640625
-0.7470703125, -0.2021484375, -0.9306640625
-0.85498046875, -0.19189453125, -0.9560546875
-0.93017578125, -0.3525390625, -1.228515625
-0.94873046875, -0.42236328125, -1.32177734375
-0.94873046875, -0.42236328125, -1.32177734375
-0.9814453125, -0.59228515625, -1.373046875
-0.9970703125, -0.611328125, -1.3271484375
-0.92822265625, -0.4912109375, -1.138671875
-0.86669921875, -0.39892578125, -1.03271484375
-0.86669921875, -0.39892578125, -1.03271484375
-0.8095703125, -0.2197265625, -0.85400390625
-0.7529296875, -0.3349609375, -0.7197265625
-0.75390625, -0.44482421875, -0.68896484375
-0.75390625, -0.44482421875, -0.68896484375
-0.77099609375, -0.58447265625, -0.68017578125
-0.76611328125, -0.578125, -0.640625
-0.73779296875, -0.52001953125, -0.533203125
-0.71923828125, -0.47314453125, -0.478515625
-0.71923828125, -0.47314453125, -0.478515625
-0.6640625, -0.388671875, -0.38427734375
-0.548828125, -0.44189453125, -0.3447265625
-0.5546875, -0.5380859375, -0.36181640625
-0.5546875, -0.5380859375, -0.36181640625
-0.54736328125, -0.5576171875, -0.38916015625
-0.525390625, -0.59375, -0.43505859375
-0.51611328125, -0.6123046875, -0.46337890625
-0.50927734375, -0.6435546875, -0.50048828125
-0.50927734375, -0.6435546875, -0.50048828125
-0.5078125, -0.65576171875, -0.51123046875
-0.52880859375, -0.66552734375, -0.50537109375
-0.54736328125, -0.6669921875, -0.48876953125
-0.54736328125, -0.6669921875, -0.48876953125
-0.57080078125, -0.66259765625, -0.46728515625
-0.56396484375, -0.66455078125, -0.46923828125
-0.568359375, -0.67822265625, -0.4794921875
-0.5830078125, -0.7421875, -0.509765625
-0.5830078125, -0.7421875, -0.509765625
-0.5810546875, -0.75341796875, -0.517578125
-0.5703125, -0.708984375, -0.4853515625
-0.55908203125, -0.67724609375, -0.4609375
-0.55908203125, -0.67724609375, -0.4609375
-1.34716796875, 0.02294921875, -1.18603515625
-1.39306640625, -0.185546875, -1.4228515625
-1.3505859375, -0.1513671875, -1.52490234375
-1.3505859375, -0.1513671875, -1.52490234375
-1.20751953125, -0.046875, -1.5400390625
-1.14794921875, 0.01708984375, -1.498046875
-1.0234375, 0.01904296875, -1.41015625
-0.92041015625, -0.03076171875, -1.40673828125
-0.92041015625, -0.03076171875, -1.40673828125
-0.92236328125, -0.1162109375, -1.34521484375
-0.85107421875, 0.02392578125, -1.2421875
-0.70263671875, 0.2392578125, -0.9345703125
-0.70263671875, 0.2392578125, -0.9345703125
-0.7119140625, 0.03271484375, -0.87353515625
-0.69580078125, -0.02197265625, -0.74462890625
-0.619140625, -0.0595703125, -0.4423828125
-0.619140625, -0.0595703125, -0.4423828125
-0.49169921875, -0.076171875, -0.23974609375
-0.107421875, -0.19580078125, -0.013671875
0.03466796875, -0.26025390625, 0.046875
0.15869140625, -0.4208984375, 0.10693359375
0.15869140625, -0.4208984375, 0.10693359375
0.21826171875, -0.4775390625, 0.11279296875
0.28369140625, -0.43115234375, 0.27880859375
0.45654296875, -0.435546875, 0.4404296875
0.45654296875, -0.435546875, 0.4404296875
0.55078125, -0.447265625, 0.513671875
0.703125, -0.3916015625, 0.71044921875
0.732421875, -0.36572265625, 0.7451171875
0.732421875, -0.36572265625, 0.7451171875
0.73583984375, -0.37548828125, 0.7177734375
0.70263671875, -0.35205078125, 0.6806640625
0.69970703125, -0.3603515625, 0.68017578125
0.70849609375, -0.37451171875, 0.70654296875
0.70849609375, -0.37451171875, 0.70654296875
0.720703125, -0.38037109375, 0.73583984375
0.7529296875, -0.40087890625, 0.78515625
0.75, -0.40966796875, 0.78076171875
0.75, -0.40966796875, 0.78076171875
0.7451171875, -0.40234375, 0.7275390625
0.74365234375, -0.400390625, 0.70166015625
0.7421875, -0.41552734375, 0.69287109375
0.74560546875, -0.42333984375, 0.70361328125
0.74560546875, -0.42333984375, 0.70361328125
0.7177734375, -0.451171875, 0.71435546875
0.66796875, -0.48193359375, 0.7197265625
0.6630859375, -0.490234375, 0.70703125
0.6630859375, -0.490234375, 0.70703125
0.65625, -0.4892578125, 0.58935546875
0.65087890625, -0.48291015625, 0.5126953125
0.66455078125, -0.5068359375, 0.30419921875
0.6376953125, -0.533203125, 0.21630859375
0.6376953125, -0.533203125, 0.21630859375
0.6484375, -0.54541015625, 0.203125
0.64013671875, -0.55126953125, 0.22802734375
0.634765625, -0.529296875, 0.283203125
0.634765625, -0.529296875, 0.283203125
0.6259765625, -0.51123046875, 0.263671875
0.5673828125, -0.43798828125, 0.16845703125
0.47509765625, -0.31005859375, -0.01025390625
0.4296875, -0.29150390625, -0.1552734375
0.4296875, -0.29150390625, -0.1552734375
0.267578125, -0.25341796875, -0.36376953125
0.18408203125, -0.23828125, -0.42529296875
0.06005859375, -0.32080078125, -0.52001953125
0.06005859375, -0.32080078125, -0.52001953125
0.0498046875, -0.30517578125, -0.55126953125
-0.0947265625, -0.197265625, -0.607421875
-0.32421875, -0.25830078125, -0.80029296875
-0.32421875, -0.25830078125, -0.80029296875
-0.54052734375, -0.3408203125, -0.92333984375
-0.7158203125, -0.7275390625, -1.31298828125
-0.63232421875, -0.7607421875, -1.43408203125
-0.63818359375, -0.3203125, -1.48388671875
-0.63818359375, -0.3203125, -1.48388671875
-0.64599609375, -0.193359375, -1.384765625
-0.66162109375, -0.24853515625, -1.0029296875
-0.7470703125, -0.2021484375, -0.9306640625
-0.7470703125, -0.2021484375, -0.9306640625
-0.85498046875, -0.19189453125, -0.9560546875
-0.93017578125, -0.3525390625, -1.228515625
-0.94873046875, -0.42236328125, -1.32177734375
-0.94873046875, -0.42236328125, -1.32177734375
-0.9814453125, -0.59228515625, -1.373046875
-0.9970703125, -0.611328125, -1.3271484375
-0.92822265625, -0.4912109375, -1.138671875
-0.86669921875, -0.39892578125, -1.03271484375
-0.86669921875, -0.39892578125, -1.03271484375
-0.8095703125, -0.2197265625, -0.85400390625
-0.7529296875, -0.3349609375, -0.7197265625
-0.75390625, -0.44482421875, -0.68896484375
-0.75390625, -0.44482421875, -0.68896484375
-0.77099609375, -0.58447265625, -0.68017578125
-0.76611328125, -0.578125, -0.640625
-0.73779296875, -0.52001953125, -0.533203125
-0.71923828125, -0.47314453125, -0.478515625
-0.71923828125, -0.47314453125, -0.478515625
-0.6640625, -0.388671875, -0.38427734375
-0.548828125, -0.44189453125, -0.3447265625
-0.5546875, -0.5380859375, -0.36181640625
-0.5546875, -0.5380859375, -0.36181640625
-0.54736328125, -0.5576171875, -0.38916015625
-0.525390625, -0.59375, -0.43505859375
-0.51611328125, -0.6123046875, -0.46337890625
-0.50927734375, -0.6435546875, -0.50048828125
-0.50927734375, -0.6435546875, -0.50048828125
-0.5078125, -0.65576171875, -0.51123046875
-0.52880859375, -0.66552734375, -0.50537109375
-0.54736328125, -0.6669921875, -0.48876953125
-0.54736328125, -0.6669921875, -0.48876953125
-0.57080078125, -0.66259765625, -0.46728515625
-0.56396484375, -0.66455078125, -0.46923828125
-0.568359375, -0.67822265625, -0.4794921875
-0.5830078125, -0.7421875, -0.509765625
-0.5830078125, -0.7421875, -0.509765625
-0.5810546875, -0.75341796875, -0.517578125
-0.5703125, -0.708984375, -0.4853515625
-0.55908203125, -0.67724609375, -0.4609375
-0.55908203125, -0.67724609375, -0.4609375
-1.34716796875, 0.02294921875, -1.18603515625
-1.39306640625, -0.185546875, -1.4228515625
-1.3505859375, -0.1513671875, -1.52490234375
-1.3505859375, -0.1513671875, -1.52490234375
-1.20751953125, -0.046875, -1.5400390625
-1.14794921875, 0.01708984375, -1.498046875
-1.0234375, 0.01904296875, -1.41015625
-0.92041015625, -0.03076171875, -1.40673828125
-0.92041015625, -0.03076171875, -1.40673828125
-0.92236328125, -0.1162109375, -1.34521484375
-0.85107421875, 0.02392578125, -1.2421875
-0.70263671875, 0.2392578125, -0.9345703125
-0.70263671875, 0.2392578125, -0.9345703125
-0.7119140625, 0.03271484375, -0.87353515625
-0.69580078125, -0.02197265625, -0.74462890625
-0.619140625, -0.0595703125, -0.4423828125
-0.619140625, -0.0595703125, -0.4423828125
-0.49169921875, -0.076171875, -0.23974609375
-0.107421875, -0.19580078125, -0.013671875
0.03466796875, -0.26025390625, 0.046875
0.15869140625, -0.4208984375, 0.10693359375
0.15869140625, -0.4208984375, 0.10693359375
0.21826171875, -0.4775390625, 0.11279296875
0.28369140625, -0.43115234375, 0.27880859375
0.45654296875, -0.435546875, 0.4404296875
0.45654296875, -0.435546875, 0.4404296875
0.55078125, -0.447265625, 0.513671875
0.703125, -0.3916015625, 0.71044921875
0.732421875, -0.36572265625, 0.7451171875
0.732421875, -0.36572265625, 0.7451171875
0.73583984375, -0.37548828125, 0.7177734375
0.70263671875, -0.35205078125, 0.6806640625
0.69970703125, -0.3603515625, 0.68017578125
0.70849609375, -0.37451171875, 0.70654296875
0.70849609375, -0.37451171875, 0.70654296875
0.720703125, -0.38037109375, 0.73583984375
0.7529296875, -0.40087890625, 0.78515625
0.75, -0.40966796875, 0.78076171875
0.75, -0.40966796875, 0.78076171875
0.7451171875, -0.40234375, 0.7275390625
0.74365234375, -0.400390625, 0.70166015625
0.7421875, -0.41552734375, 0.69287109375
0.74560546875, -0.42333984375, 0.70361328125
0.74560546875, -0.42333984375, 0.70361328125
0.7177734375, -0.451171875, 0.71435546875
0.66796875, -0.48193359375, 0.7197265625
0.6630859375, -0.490234375, 0.70703125
0.6630859375, -0.490234375, 0.70703125
0.65625, -0.4892578125, 0.58935546875
0.65087890625, -0.48291015625, 0.5126953125
0.66455078125, -0.5068359375, 0.30419921875
0.6376953125, -0.533203125, 0.21630859375
0.6376953125, -0.533203125, 0.21630859375
0.6484375, -0.54541015625, 0.203125
0.64013671875, -0.55126953125, 0.22802734375
0.634765625, -0.529296875, 0.283203125
0.634765625, -0.529296875, 0.283203125
0.6259765625, -0.51123046875, 0.263671875
0.5673828125, -0.43798828125, 0.16845703125
0.47509765625, -0.31005859375, -0.01025390625
0.4296875, -0.29150390625, -0.1552734375
0.4296875, -0.29150390625, -0.1552734375
0.267578125, -0.25341796875, -0.36376953125
0.18408203125, -0.23828125, -0.42529296875
0.06005859375, -0.32080078125, -0.52001953125
0.06005859375, -0.32080078125, -0.52001953125
0.0498046875, -0.30517578125, -0.55126953125
-0.0947265625, -0.197265625, -0.607421875
-0.32421875, -0.25830078125, -0.80029296875
-0.32421875, -0.25830078125, -0.80029296875
-0.54052734375, -0.3408203125, -0.92333984375
-0.7158203125, -0.7275390625, -1.31298828125
-0.63232421875, -0.7607421875, -1.43408203125
-0.63818359375, -0.3203125, -1.48388671875
-0.63818359375, -0.3203125, -1.48388671875
-0.64599609375, -0.193359375, -1.384765625
-0.66162109375, -0.24853515625, -1.0029296875
-0.7470703125, -0.2021484375, -0.9306640625
-0.7470703125, -0.2021484375, -0.9306640625
-0.85498046875, -0.19189453125, -0.9560546875
-0.93017578125, -0.3525390625, -1.228515625
-0.94873046875, -0.42236328125, -1.32177734375
-0.94873046875, -0.42236328125, -1.32177734375
-0.9814453125, -0.59228515625, -1.373046875
-0.9970703125, -0.611328125, -1.3271484375
-0.92822265625, -0.4912109375, -1.138671875
-0.86669921875, -0.39892578125, -1.03271484375
-0.86669921875, -0.39892578125, -1.03271484375
-0.8095703125, -0.2197265625, -0.85400390625
-0.7529296875, -0.3349609375, -0.7197265625
-0.75390625, -0.44482421875, -0.68896484375
-0.75390625, -0.44482421875, -0.68896484375
-0.77099609375, -0.58447265625, -0.68017578125
-0.76611328125, -0.578125, -0.640625
-0.73779296875, -0.52001953125, -0.533203125
-0.71923828125, -0.47314453125, -0.478515625
-0.71923828125, -0.47314453125, -0.478515625
-0.6640625, -0.388671875, -0.38427734375
-0.548828125, -0.44189453125, -0.3447265625
-0.5546875, -0.5380859375, -0.36181640625
-0.5546875, -0.5380859375, -0.36181640625
-0.54736328125, -0.5576171875, -0.38916015625
-0.525390625, -0.59375, -0.43505859375
-0.51611328125, -0.6123046875, -0.46337890625
-0.50927734375, -0.6435546875, -0.50048828125
-0.50927734375, -0.6435546875, -0.50048828125
-0.5078125, -0.65576171875, -0.51123046875
-0.52880859375, -0.66552734375, -0.50537109375
-0.54736328125, -0.6669921875, -0.48876953125
-0.54736328125, -0.6669921875, -0.48876953125
-0.57080078125, -0.66259765625, -0.46728515625
-0.56396484375, -0.66455078125, -0.46923828125
-0.568359375, -0.67822265625, -0.4794921875
-0.5830078125, -0.7421875, -0.509765625
-0.5830078125, -0.7421875, -0.509765625
-0.5810546875, -0.75341796875, -0.517578125
-0.5703125, -0.708984375, -0.4853515625
-0.55908203125, -0.67724609375, -0.4609375
-0.55908203125, -0.67724609375, -0.4609375
-1.34716796875, 0.02294921875, -1.18603515625
-1.39306640625, -0.185546875, -1.4228515625
-1.3505859375, -0.1513671875, -1.52490234375
-1.3505859375, -0.1513671875, -1.52490234375
-1.20751953125, -0.046875, -1.5400390625
-1.14794921875, 0.01708984375, -1.498046875
-1.0234375, 0.01904296875, -1.41015625
-0.92041015625, -0.03076171875, -1.40673828125
-0.92041015625, -0.03076171875, -1.40673828125
-0.92236328125, -0.1162109375, -1.34521484375
-0.85107421875, 0.02392578125, -1.2421875
-0.70263671875, 0.2392578125, -0.9345703125
-0.70263671875, 0.2392578125, -0.9345703125
-0.7119140625, 0.03271484375, -0.87353515625
-0.69580078125, -0.02197265625, -0.74462890625
-0.619140625, -0.0595703125, -0.4423828125
-0.619140625, -0.0595703125, -0.4423828125
-0.49169921875, -0.076171875, -0.23974609375
-0.107421875, -0.19580078125, -0.013671875
0.03466796875, -0.26025390625, 0.046875
0.15869140625, -0.4208984375, 0.10693359375
0.15869140625, -0.4208984375, 0.10693359375
0.21826171875, -0.4775390625, 0.11279296875
0.28369140625, -0.43115234375, 0.27880859375
0.45654296875, -0.435546875, 0.4404296875
0.45654296875, -0.435546875, 0.4404296875
0.55078125, -0.447265625, 0.513671875
0.703125, -0.3916015625, 0.71044921875
0.732421875, -0.36572265625, 0.7451171875
0.732421875, -0.36572265625, 0.7451171875
0.73583984375, -0.37548828125, 0.7177734375
0.70263671875, -0.35205078125, 0.6806640625
0.69970703125, -0.3603515625, 0.68017578125
0.70849609375, -0.37451171875, 0.70654296875
0.70849609375, -0.37451171875, 0.70654296875
0.720703125, -0.38037109375, 0.73583984375
0.7529296875, -0.40087890625, 0.78515625
0.75, -0.40966796875, 0.78076171875
0.75, -0.40966796875, 0.78076171875
0.7451171875, -0.40234375, 0.7275390625
0.74365234375, -0.400390625, 0.70166015625
0.7421875, -0.41552734375, 0.69287109375
0.74560546875, -0.42333984375, 0.70361328125
0.74560546875, -0.42333984375, 0.70361328125
0.7177734375, -0.451171875, 0.71435546875
0.66796875, -0.48193359375, 0.7197265625
0.6630859375, -0.490234375, 0.70703125
0.6630859375, -0.490234375, 0.70703125
0.65625, -0.4892578125, 0.58935546875
0.65087890625, -0.48291015625, 0.5126953125
0.66455078125, -0.5068359375, 0.30419921875
0.6376953125, -0.533203125, 0.21630859375
0.6376953125, -0.533203125, 0.21630859375
0.6484375, -0.54541015625, 0.203125
0.64013671875, -0.55126953125, 0.22802734375
0.634765625, -0.529296875, 0.283203125
0.634765625, -0.529296875, 0.283203125
0.6259765625, -0.51123046875, 0.263671875
0.5673828125, -0.43798828125, 0.16845703125
0.47509765625, -0.31005859375, -0.01025390625
0.4296875, -0.29150390625, -0.1552734375
0.4296875, -0.29150390625, -0.1552734375
0.267578125, -0.25341796875, -0.36376953125
0.18408203125, -0.23828125, -0.42529296875
0.06005859375, -0.32080078125, -0.52001953125
0.06005859375, -0.32080078125, -0.52001953125
0.0498046875, -0.30517578125, -0.55126953125
-0.0947265625, -0.197265625, -0.607421875
-0.32421875, -0.25830078125, -0.80029296875
-0.32421875, -0.25830078125, -0.80029296875
-0.54052734375, -0.3408203125, -0.92333984375
-0.7158203125, -0.7275390625, -1.31298828125
-0.63232421875, -0.7607421875, -1.43408203125
-0.63818359375, -0.3203125, -1.48388671875
-0.63818359375, -0.3203125, -1.48388671875
-0.64599609375, -0.193359375, -1.384765625
-0.66162109375, -0.24853515625, -1.0029296875
-0.7470703125, -0.2021484375, -0.9306640625
-0.7470703125, -0.2021484375, -0.9306640625
-0.85498046875, -0.19189453125, -0.9560546875
-0.93017578125, -0.3525390625, -1.228515625
-0.94873046875, -0.42236328125, -1.32177734375
-0.94873046875, -0.42236328125, -1.32177734375
-0.9814453125, -0.59228515625, -1.373046875
-0.9970703125, -0.611328125, -1.3271484375
-0.92822265625, -0.4912109375, -1.138671875
-0.86669921875, -0.39892578125, -1.03271484375
-0.86669921875, -0.39892578125, -1.03271484375
-0.8095703125, -0.2197265625, -0.85400390625
-0.7529296875, -0.3349609375, -0.7197265625
-0.75390625, -0.44482421875, -0.68896484375
-0.75390625, -0.44482421875, -0.68896484375
-0.77099609375, -0.58447265625, -0.68017578125
-0.76611328125, -0.578125, -0.640625
-0.73779296875, -0.52001953125, -0.533203125
-0.71923828125, -0.47314453125, -0.478515625
-0.71923828125, -0.47314453125, -0.478515625
-0.6640625, -0.388671875, -0.38427734375
-0.548828125, -0.44189453125, -0.3447265625
-0.5546875, -0.5380859375, -0.36181640625
-0.5546875, -0.5380859375, -0.36181640625
-0.54736328125, -0.5576171875, -0.38916015625
-0.525390625, -0.59375, -0.43505859375
-0.51611328125, -0.6123046875, -0.46337890625
-0.50927734375, -0.6435546875, -0.50048828125
-0.50927734375, -0.6435546875, -0.50048828125
-0.5078125, -0.65576171875, -0.51123046875
-0.52880859375, -0.66552734375, -0.50537109375
-0.54736328125, -0.6669921875, -0.48876953125
-0.54736328125, -0.6669921875, -0.48876953125
-0.57080078125, -0.66259765625, -0.46728515625
-0.56396484375, -0.66455078125, -0.46923828125
-0.568359375, -0.67822265625, -0.4794921875
-0.5830078125, -0.7421875, -0.509765625
-0.5830078125, -0.7421875, -0.509765625
-0.5810546875, -0.75341796875, -0.517578125
-0.5703125, -0.708984375, -0.4853515625
-0.55908203125, -0.67724609375, -0.4609375
-0.55908203125, -0.67724609375, -0.4609375
